Bot_Name,Artist,Banner,Bot_ID,Bot_Status,Build_Method,Category,Comment,Creator,Exp_after,Exp_before,Exp_gif,GUI_bot,Hotspot,Image_V3_tag,JSON,Launch_Date,Like,MyShell_URL,Myshell主站,Note,Tag,Theme,Yuki's Explore,banner_mobile,"bobo：tip ",input_guide,web_bot_name,微信/Discord/x,自动化效果测试集,进度,重新部署
🔞NSFW Video Playground🔞,,,1745972878,public,,图生视频,,SevnFading,,,,,,NSFW,,2025/07/09,,https://app.myshell.ai/chat/1745972878,,NSFW三合一,nsfw,AI Images,,,,,,ILLENIUM (https://www.notion.so/ILLENIUM-1dd3f81ff51e80eab066d1532564ab3c?pvs=21),,完成,
Abracadabra ！Lady Gaga,spicy,,1752037783,public,,图生图,,Myshell-Bobo,,,,,,"floor_1, portrait_style_aiportrait",,2025/07/09,Bobo,https://app.myshell.ai/chat/1752037783,,lady gaga专辑写真换脸,"Beauty, Headshot, IP, 整活",AI Images,,,,,,工作人员 (https://www.notion.so/1313f81ff51e80038b36d2cba98289e2?pvs=21),1752037783 (https://www.notion.so/1752037783-22b3f81ff51e804ab2d5f15b1e1c018b?pvs=21),完成,
K-POP Demon Hunters,,,1751953142,public,,图生图,,donglong tang,,,,GUI,YES,all_art_animegame_ip,,2025/07/08,Bobo,https://app.myshell.ai/chat/1751953142,,猎魔女团滤镜 质量好,"Anime, Beauty, Headshot, IP, kpop, 整活",Photo Filters,,,,,,亦诚 (https://www.notion.so/15d3f81ff51e80c097f4e34262c0e56a?pvs=21),1751953142 (https://www.notion.so/1751953142-22a3f81ff51e8055bab0d263563e3286?pvs=21),完成,
Bahubali Filiter,,,1752119768,private,,图生图,,CF_Leon,,,,,,portrait_style_cosplay,,2025/07/10,,https://app.myshell.ai/chat/1752119768,,巴霍莉王 电影ip滤镜,"Beauty, Headshot, IP, Indian, 可在挖掘, 整活",AI Images,,,,,,放空的记忆 (https://www.notion.so/1313f81ff51e80449c1cf912ad45bfe9?pvs=21),1752119768 (https://www.notion.so/1752119768-22c3f81ff51e80ac8570c7c38795d5ce?pvs=21),完成,
Change Your Clothes,,,1752137359,public,,图生图,,PenguinAI,,,,GUI,YES,"floor_3, floor_6, portrait_fashion",,2025/07/10,Bobo,https://app.myshell.ai/chat/1752137359,,一键换模特换衣，支持自定义上传,"Beauty, Headshot, clothes, tool, 可在挖掘, 整活",AI Images,,,,,,企鹅张艺瀚 (https://www.notion.so/11a3f81ff51e805885b6da514c863de4?pvs=21),1752137359 (https://www.notion.so/1752137359-22c3f81ff51e80cbab49c00bd4f2bf83?pvs=21),完成,
KPop Filter,,,1752198247,private,,图生图,,jun he,,,,,YES,all_art_animegame_ip,,2025/07/11,,https://app.myshell.ai/chat/1752137359,,kpop动漫滤镜,"Anime, Beauty, Headshot, IP, kpop, 整活",Photo Filters,,,,,,贺舰华 (https://www.notion.so/2103f81ff51e8096a64aff5c9740aab9?pvs=21),1752198247 (https://www.notion.so/1752198247-22d3f81ff51e80aaa524f9f549faf8fd?pvs=21),自动化测试集完成,
Daily Report,,,1752075921,public,,图生图,,vivid-p,,,,,,"floor_1, portrait_style_aiportrait",,2025/07/10,Bobo,https://app.myshell.ai/chat/1752075921,,日报生成,"Beauty, Headshot, 可在挖掘, 整活",AI Images,,,,,,木xxx (https://www.notion.so/xxx-1573f81ff51e809895b1df65c1c291a9?pvs=21),1752075921 (https://www.notion.so/1752075921-22c3f81ff51e80fb8c78c56066f0e32f?pvs=21),完成,
Demon Slayer Filter·,,,1752199468,private,,图生图,,Aileen,,,,,,all_art_animegame_ip,,2025/07/14,,https://app.myshell.ai/chat/1752199468,,鬼灭滤镜,"Anime, Beauty, Headshot, IP, 整活",AI Images,,,,,,牟某某 (https://www.notion.so/1f83f81ff51e80be87d9c00a28fc88ae?pvs=21),1752199468 (https://www.notion.so/1752199468-2303f81ff51e80dfa340dab7f2a7353f?pvs=21),完成,
Add voiceovers to your videos！,,,1752474676,public,,视频生视频,,Superdaddy,,,,,YES,floor_5,,2025/07/14,Bobo,https://app.myshell.ai/chat/1752474676,,给你的视频配音,"video, 可在挖掘, 整活",AI Images,,,,,,超级面爸 (https://www.notion.so/2303f81ff51e802197f1db56c56d28a2?pvs=21),,完成,
Little Pixel Me,,,1751823539,private,,图生图,,_12zzz22,,,,,YES,"all_art_animegame_noip, group_photo",,2025/07/14,,https://app.myshell.ai/chat/1751823539,,和像素版的自己合照,"Anime, Headshot, Pixel, 可在挖掘, 整活",AI Images,tier1-小图,,,,,_12zzz22(discord) (https://www.notion.so/_12zzz22-discord-20f3f81ff51e80169ffdf57e8b2ad185?pvs=21),1751823539 (https://www.notion.so/1751823539-2303f81ff51e808aba82f0c2f4f1ea0e?pvs=21),完成,
Clothes Swap,,,1752162789,public,,图生图,,xuxx,,,,,,"floor_6, portrait_fashion",,2025/07/11,,https://app.myshell.ai/chat/1752162789,,自由换装 bot,"Beauty, Headshot, clothes, 可在挖掘, 整活",AI Images,,,,,,小豹 (https://www.notion.so/1f83f81ff51e8024ae3ae1e91272e4f8?pvs=21),,自动化测试集完成,
Humorous jokes,,,1752246608,private,,(文+图)生图,,superS,,,,,,text_to_image,,2025/07/12,,https://app.myshell.ai/chat/1752246608,,表情包制作机,"Anime, 可在挖掘, 整活",Fun&Memes,tier2-小图,,,,,HOYO (https://www.notion.so/HOYO-1ff3f81ff51e80ec98fecf60ed1960f7?pvs=21),,完成,
Glowing Filter2.0,,,1749976589,public,,图生图,,zhacai,,,,,,"floor_1, portrait_style_aiportrait",,2025/07/15,Bobo,https://app.myshell.ai/chat/1749976589,,发光滤镜2.0 很美,"Beauty, Headshot, 可在挖掘, 整活",Photo Filters,,,,,,榨菜 (https://www.notion.so/1d63f81ff51e807b9814ee7246308fee?pvs=21),1749976589 (https://www.notion.so/1749976589-2313f81ff51e805380e8ff1d1d919837?pvs=21),完成,
AI Smart Beauty,,,1752167671,private,,图生图,,Aileen,,,,,YES,portrait_beauty,,2025/07/15,,https://app.myshell.ai/chat/1752167671,,ai一键美容，磨皮,"Beauty, Headshot, photo, 可在挖掘, 整活",AI Images,,,,,,牟某某 (https://www.notion.so/1f83f81ff51e80be87d9c00a28fc88ae?pvs=21),1752167671 (https://www.notion.so/1752167671-2313f81ff51e8085adc9d21474976bda?pvs=21),完成,
Graffiti avatar,,,1752550961,public,,图生图,,Superdomino,,,,,,all_art_animegame_noip,,2025/07/15,Bobo,https://app.myshell.ai/chat/1752550961,,涂鸦头像（不露脸）生成器,"Anime, Beauty, Headshot, avatar, 可在挖掘",AI Images,tier1-小图,,,,,黑桃3 (https://www.notion.so/3-1f43f81ff51e80de9d8bebf5b183b5b5?pvs=21),1752550961 (https://www.notion.so/1752550961-2313f81ff51e80588ed3e407a08cfe11?pvs=21),完成,
AI Getting Thin,,,1752573597,private,,图生图,,CF_Leon,,,,,,portrait_beauty,,2025/07/15,Bobo,https://app.myshell.ai/chat/1752573597,,一键瘦身,"Beauty, body, 可在挖掘, 整活",AI Images,tier2-小图,,,,,放空的记忆 (https://www.notion.so/1313f81ff51e80449c1cf912ad45bfe9?pvs=21),,完成,
Come and sing,,,1752586616,public,,图生视频,,haochun,,,,,,"floor_5, image_tool",,2025/07/16,,https://app.myshell.ai/chat/1752586616,,数字人配音唱歌,"video, 可在挖掘, 整活",AI Images,,,,,,昊纯 (https://www.notion.so/2133f81ff51e8084ac1fdb33ac08f881?pvs=21),,完成,
🔫 Hold The Gun,,,1752551656,public,,图生图,,XIONGMU,,,,,,portrait_style_cosplay,,2025/07/16,Bobo,https://app.myshell.ai/chat/1752551656,,拿枪合成照,"Beauty, Headshot, 可在挖掘, 整活",AI Images,tier2-小图,,,,,熊木 (https://www.notion.so/1313f81ff51e80338b6ceaf8f3adb9a1?pvs=21),1752551656 (https://www.notion.so/1752551656-2323f81ff51e8000834ae922a110c730?pvs=21),完成,
Figure Freedom Together,,,1752628845,public,,图生图,,haochun,,,,,,"floor_3, floor_7, portrait_style_avatar",,2025/07/16,Bobo,https://app.myshell.ai/chat/1752628845,,手办泛化性最强滤镜,"Anime, Beauty, Headshot, IP, figure, 可在挖掘, 整活",AI Images,"Party, tier1-小图",,,,,昊纯 (https://www.notion.so/2133f81ff51e8084ac1fdb33ac08f881?pvs=21),1752628845 (https://www.notion.so/1752628845-2323f81ff51e803a8808f7b2a32d549e?pvs=21),完成,
🏇Uma musume generator 🏇,,,1752502235,public,,(文+图)生图,,Kirbish34,,,,,,all_art_animegame_ip,,2025/07/16,Bobo,https://app.myshell.ai/chat/1752502235,,真人转动漫带标签,"Anime, Beauty, Headshot, IP, 可在挖掘, 整活",AI Images,,,,,,Kirbish (https://www.notion.so/Kirbish-2003f81ff51e8034b104c14697c3950d?pvs=21),,完成,
LUNA,,,1752585229,public,,图生图,,yanyan,,,,,,all_art_animegame_noip,,2025/07/16,Bobo,https://app.myshell.ai/chat/1752585229,,可爱滤镜,"Beauty, Headshot, 可在挖掘, 整活",Photo Filters,,,,,,焱焱 (https://www.notion.so/2323f81ff51e80adbb46e8c5e538b410?pvs=21),,完成,
Ani Animation Video,,,1749444604,private,,图生视频,,thomas liang,,,,,,"floor_5, portrait_fun",,2025/07/17,Bobo,https://app.myshell.ai/chat/1749444604,,aniwan 图生视频,"Anime, video, 可在挖掘, 整活",AI Images,,,,,,泫晨 (https://www.notion.so/11a3f81ff51e802da317ff372f508450?pvs=21),,完成,
Hollywood 1930s Filiter,,,1752672608,private,,图生图,,CF_Leon,,,,,,portrait_style_cosplay,,2025/07/17,Bobo,https://app.myshell.ai/chat/1752672608,,40年代好莱坞电影合成,"Beauty, Headshot, IP, hollywood, 可在挖掘, 整活",AI Images,tier2-小图,,,,,放空的记忆 (https://www.notion.so/1313f81ff51e80449c1cf912ad45bfe9?pvs=21),1752672608 (https://www.notion.so/1752672608-2333f81ff51e806f9909dad7a2852928?pvs=21),完成,
Mini Pixel,,,1752756298,public,,图生图,,tun,,,,,,all_art_animegame_noip,,2025/07/17,Bobo,https://app.myshell.ai/chat/1752756298,,像素贴纸风,"Anime, Beauty, Headshot, Pixel, 可在挖掘, 整活",Photo Filters,,,,,,tun (https://www.notion.so/tun-2333f81ff51e803e886ce65fe0e666ac?pvs=21),1752756298 (https://www.notion.so/1752756298-2333f81ff51e8023a19cf02f681f5718?pvs=21),完成,
Conan Anime Style,,,1752750559,public,,图生图,,tun,,,,,YES,all_art_animegame_ip,,2025/07/17,Bobo,https://app.myshell.ai/chat/1752750559,,柯南滤镜,"Anime, Beauty, Headshot, IP, outdate, 可在挖掘",Photo Filters,,,,,,tun (https://www.notion.so/tun-2333f81ff51e803e886ce65fe0e666ac?pvs=21),1752750559 (https://www.notion.so/1752750559-2333f81ff51e80fba6e2f24d5122876e?pvs=21),完成,
💍Keanu Sleaze- Diamond Dreams💎,,,1752762640,private,,图生图,,_12zzz22,,,,,YES,portrait_fashion,,2025/07/18,Bobo,https://app.myshell.ai/chat/1752762640,,闪闪手表生成器,"Beauty, Headshot, 可在挖掘, 整活",AI Images,,,,,,_12zzz22(discord) (https://www.notion.so/_12zzz22-discord-20f3f81ff51e80169ffdf57e8b2ad185?pvs=21),1752762640 (https://www.notion.so/1752762640-2343f81ff51e80d88f3be20a2ce9e4e8?pvs=21),完成,
King of Karaoke,,,1752771711,public,,图生视频,,wxwhjj,,,,,,"floor_5, image_tool",,2025/07/18,Bobo,https://app.myshell.ai/chat/1752771711,,图片生成卡拉ok,"video, 可在挖掘, 整活",AI Images,,,,,,宣宣 (https://www.notion.so/1313f81ff51e80b5bb1fcc14e367d126?pvs=21),,完成,
Soul Doodler,,,1752696127,public,,图生图,,NeoAnifuture,,,,,,"all_art_animegame_noip, all_art_material",,2025/07/18,Bobo,https://app.myshell.ai/chat/1752696127,,抽象漫画,"Anime, Beauty, Headshot, 可在挖掘, 整活",Photo Filters,tier1-小图,,,,,顽石 (https://www.notion.so/1bc3f81ff51e80b39c4cdd72c27aae18?pvs=21),1752696127 (https://www.notion.so/1752696127-2343f81ff51e805cbedfd277c707aeed?pvs=21),完成,
Detective Conan filter,,,1752726409,private,,图生图,,become,,,,,YES,all_art_animegame_ip,,2025/07/17,Bobo,https://app.myshell.ai/chat/1752726409,,柯南滤镜,"Anime, Beauty, Headshot, IP, 可在挖掘, 整活",Photo Filters,tier2-大图,,,,,放空+亦诚小组 (https://www.notion.so/1f83f81ff51e808fb027ce7ec4a5ac1f?pvs=21),1752726409 (https://www.notion.so/1752726409-2333f81ff51e8025bf48eca5d73fbd5e?pvs=21),完成,
AI Tarot Oracle：牌阵(主推),,,1752158857,public,,文生图,,Aileen,,,,"GUI, 已加入base44",YES,text_to_image,,2025/07/21,Bobo,https://app.myshell.ai/chat/1752158857,,塔罗算命：排阵,"Card, tarot, 可在挖掘, 整活",Fun&Memes,"Party, tier1-大图",,,,,牟某某 (https://www.notion.so/1f83f81ff51e80be87d9c00a28fc88ae?pvs=21),,自动化测试集完成,
Transform into a clown makeup,,,1753089489,private,,图生图,,lily,,,,,,portrait_style_cosplay,,2025/07/21,,https://app.myshell.ai/chat/1753089489,,小丑妆容迁移,"Anime, IP, 整活",AI Images,,,,,,焱焱 (https://www.notion.so/2323f81ff51e80adbb46e8c5e538b410?pvs=21),1753089489 (https://www.notion.so/1753089489-2373f81ff51e8037a83bcb06003aa8f8?pvs=21),自动化测试集完成,
Cyberpunk EdgeRunners Filter,,,1752993862,private,,图生图,,_12zzz22,,,,,,portrait_style_cosplay,,2025/07/21,Bobo,https://app.myshell.ai/chat/1752993862,,边缘行者ip 真人滤镜,"Anime, Beauty, Headshot, IP, 可在挖掘, 整活",AI Images,,,,,,_12zzz22(discord) (https://www.notion.so/_12zzz22-discord-20f3f81ff51e80169ffdf57e8b2ad185?pvs=21),1752993862 (https://www.notion.so/1752993862-2373f81ff51e8091a11acab12785df84?pvs=21),自动化测试集完成,
Emoji Style Rework,,,1752979754,private,,图生图,,BlueBALL,,,,,,all_art_animegame_noip,,2025/07/21,,https://app.myshell.ai/chat/1752979754,,emoji风格滤镜,"Anime, Beauty, Headshot, IP, 可在挖掘, 整活",Photo Filters,,,,,,blue蓝 (https://www.notion.so/blue-2373f81ff51e80498ea1faedd2442ea5?pvs=21),1752979754 (https://www.notion.so/1752979754-2373f81ff51e80849a52e15b315451ec?pvs=21),自动化测试集完成,
Conan style repaint,,,1753088455,private,,图生图,,TiAmo,,,,,,all_art_animegame_ip,,2025/07/21,,https://app.myshell.ai/chat/1753088455,,柯南滤镜,"Anime, Beauty, Headshot, IP, 可在挖掘, 整活",Photo Filters,,,,,,tiamo (https://www.notion.so/tiamo-1f43f81ff51e80d18ad5d65ab63092b8?pvs=21),1753088455 (https://www.notion.so/1753088455-2373f81ff51e808d9f29fe60fccdef06?pvs=21),自动化测试集完成,
Transform into Detective Conan,,,1753075316,public,,图生图,,lily,,,,,YES,all_art_animegame_ip,,2025/07/21,Bobo,https://app.myshell.ai/chat/1753075316,,转化柯南滤镜,"Anime, Beauty, Headshot, IP, 可在挖掘, 整活",Photo Filters,,,,,,焱焱 (https://www.notion.so/2323f81ff51e80adbb46e8c5e538b410?pvs=21),1753075316 (https://www.notion.so/1753075316-2373f81ff51e80369494d67d50b9a0bf?pvs=21),自动化测试集完成,
Tarot Card Reading,,,1752988141,private,,文生图,,CF_Leon,,,,GUI,YES,text_to_image,,2025/07/21,Bobo,https://app.myshell.ai/chat/1752988141,,塔罗单卡预测,"Card, IP, tarot, 可在挖掘, 整活",Fun&Memes,,,,,,放空的记忆 (https://www.notion.so/1313f81ff51e80449c1cf912ad45bfe9?pvs=21),,自动化测试集完成,
Duolingo Avatar Design,,,1752911648,private,,(文+图)生图,,PenguinAI,,,,,YES,all_art_animegame_ip,,2025/07/21,Bobo,https://app.myshell.ai/chat/1752911648,,duolingo风格头像,"Anime, Beauty, Headshot, IP, 可在挖掘, 整活",AI Images,,,,,,企鹅张艺瀚 (https://www.notion.so/11a3f81ff51e805885b6da514c863de4?pvs=21),,自动化测试集完成,
Demon Slayer filter-X佬,,,1753117007,public,,图生图,,OLDX,,,,GUI,YES,"all_art_animegame_ip, floor_3, portrait_style_cosplay",,2025/07/22,Bobo,https://app.myshell.ai/chat/1753117007,,鬼灭之刃滤镜 x佬出品,"Anime, Beauty, Headshot, IP, 可在挖掘, 整活",Photo Filters,,,,,,X. (https://www.notion.so/X-11a3f81ff51e80bc93e8fa3b8267c69e?pvs=21),1753117007 (https://www.notion.so/1753117007-2383f81ff51e801eaa9df4f20e4598f4?pvs=21),自动化测试集完成,
Enchanted Fairy Glow~🧚‍♂️,,,1753106854,public,,图生图,,su pang,,,,,,all_art_material,,2025/07/22,Bobo,https://app.myshell.ai/chat/1753106854,,发光羽毛滤镜,"Beauty, Headshot, 可在挖掘, 整活",AI Images,,,,,,庞肃 (https://www.notion.so/2383f81ff51e80ec91ced92bd4f7b1cd?pvs=21),,自动化测试集完成,
Turn It into a Hand-Held,,,1753078162,public,,图生图,,douyun jin,,,,,,image_tool,,2025/07/21,,https://app.myshell.ai/chat/1753078162,,手拿产品生成,"可在挖掘, 整活",AI Images,,,,,,筋斗云 孙 (https://www.notion.so/2373f81ff51e804e8d9dc13a31fc5b96?pvs=21),,自动化测试集完成,
Pattern Recognition Meme Generator,,,1753083757,private,,图生图,,_12zzz22,,,,,,all_art_material,,2025/07/21,Bobo,https://app.myshell.ai/chat/1753083757,,图案生成器,"可在挖掘, 整活",AI Images,,,,,,_12zzz22(discord) (https://www.notion.so/_12zzz22-discord-20f3f81ff51e80169ffdf57e8b2ad185?pvs=21),1753083757 (https://www.notion.so/1753083757-2373f81ff51e80a79141fde1e3a3916a?pvs=21),自动化测试集完成,
Monster chase generation,,,1753026800,public,,图生视频,,lily,,,,,,"floor_5, portrait_fun",,2025/07/21,Bobo,https://app.myshell.ai/chat/1753026800,,怪兽追赶生成,"video, 可在挖掘, 整活",AI Images,,,,,,焱焱 (https://www.notion.so/2323f81ff51e80adbb46e8c5e538b410?pvs=21),,自动化测试集完成,
Soul Mate Generation,,,1753119567,private,,图文游戏,,CF_Leon,,,,,YES,"image_game, text_to_image",,2025/07/22,Bobo,https://app.myshell.ai/chat/1753119567,,灵魂伴侣预测,"Beauty, Chat UI, Headshot, 可在挖掘, 整活",Fun&Memes,Party,,,,,放空的记忆 (https://www.notion.so/1313f81ff51e80449c1cf912ad45bfe9?pvs=21),,自动化测试集完成,
Cartoon Magic Time~🎨,,,1752586228,public,,图生图,,su pang,,,,,,all_art_animegame_noip,,2025/07/22,Bobo,https://app.myshell.ai/chat/1752586228,,卡通风格滤镜，有点像迪士尼,"Anime, Beauty, Headshot, IP, 可在挖掘, 整活",Photo Filters,,,,,,庞肃 (https://www.notion.so/2383f81ff51e80ec91ced92bd4f7b1cd?pvs=21),,自动化测试集完成,
Magic Portrait Time~🧚‍♀️,,,1753105411,public,,图生图,,su pang,,,,,,all_art_animegame_noip,,2025/07/22,Bobo,https://app.myshell.ai/chat/1753105411,,线条卡通滤镜,"Anime, Beauty, Headshot, 可在挖掘, 整活",AI Images,,,,,,庞肃 (https://www.notion.so/2383f81ff51e80ec91ced92bd4f7b1cd?pvs=21),1753105411 (https://www.notion.so/1753105411-2383f81ff51e801ba22dd04f192aee33?pvs=21),自动化测试集完成,
Demon Slayer Filter,,,1753108656,public,,图生图,,jun he,,,,GUI,YES,all_art_animegame_ip,,2025/07/22,Bobo,https://app.myshell.ai/chat/1753108656,,鬼灭之刃滤镜,"Anime, Beauty, Headshot, IP, 可在挖掘, 整活",AI Images,,,已经打开,,,贺舰华 (https://www.notion.so/2103f81ff51e8096a64aff5c9740aab9?pvs=21),1753108656 (https://www.notion.so/1753108656-2383f81ff51e80989716f717a2abd861?pvs=21),自动化测试集完成,
3D Figure Magic~🪅,,,1753105574,public,,图生图,,su pang,,,,,YES,"floor_7, portrait_style_avatar",,2025/07/22,Bobo,https://app.myshell.ai/chat/1753105574,,3d手办滤镜,"Beauty, Headshot, IP, figure, 可在挖掘, 整活",AI Images,,,,,,庞肃 (https://www.notion.so/2383f81ff51e80ec91ced92bd4f7b1cd?pvs=21),1753105574 (https://www.notion.so/1753105574-2383f81ff51e807d8aabd37a589eeb2a?pvs=21),自动化测试集完成,
Cute 3D Pixie Dust~✨,,,1753108723,public,,图生图,,su pang,,,,,,all_art_animegame_noip,,2025/07/22,,https://app.myshell.ai/chat/1753108723,,卡通3D风格滤镜,"Anime, Beauty, Headshot, 可在挖掘, 整活",Photo Filters,,,,,,庞肃 (https://www.notion.so/2383f81ff51e80ec91ced92bd4f7b1cd?pvs=21),1753108723 (https://www.notion.so/1753108723-2383f81ff51e80f69633c5aeb67412ba?pvs=21),自动化测试集完成,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Patterned skin Filter,,,1752792741,private,,图生图,,zhacai,,,,,YES,portrait_beauty,,2025/07/22,Bobo,https://app.myshell.ai/chat/1752792741,,全身纹身,"Beauty, Headshot, Tatto, 可在挖掘, 整活",AI Images,,,,,,榨菜 (https://www.notion.so/1d63f81ff51e807b9814ee7246308fee?pvs=21),1752792741 (https://www.notion.so/1752792741-2383f81ff51e802bbaebfca112386cea?pvs=21),自动化测试集完成,
Sandpaint My Photo Now~✨,,,1752592425,private,,图生图,,one thought,,,,,,all_art_material,,2025/07/22,,https://app.myshell.ai/chat/1752592425,,沙画滤镜,"Beauty, Headshot, 可在挖掘, 整活",Photo Filters,,,,,,一念 (https://www.notion.so/2383f81ff51e8006860de74bd971f9d5?pvs=21),,自动化测试集完成,
VIP 1.0 ⚡ Vibe Up—here!,,,1753249711,private,,图生图,,SoilSighStudio,,,,,,portrait_style_avatar,,2025/07/23,Bobo,https://app.myshell.ai/chat/1753249711,,跳出手机,"Anime, Beauty, Headshot, 可在挖掘, 整活",AI Images,,,,,,soilsigh  (https://www.notion.so/soilsigh-1fc3f81ff51e80bbae15d5f7e82ae3de?pvs=21),1753249711 (https://www.notion.so/1753249711-2393f81ff51e809fbb20f8b7138514c9?pvs=21),自动化测试集完成,
FLUX GGUF,,,1753181437,public,,文生图,,RAFA0111,,,,,,text_to_image,,2025/07/23,,https://app.myshell.ai/chat/1753181437,,"  文生图加速版","tool, 可在挖掘, 整活",Fun&Memes,,,,,,拉菲 (https://www.notion.so/1c13f81ff51e8030a9fac779d8ab7a2d?pvs=21),,自动化测试集完成,
Demon Slayer-最新,,,1753266632,public,,图生图,,donglong tang,,,,,YES,"all_art_animegame_ip, portrait_style_cosplay",,2025/07/23,Bobo,https://app.myshell.ai/chat/1753266632,,鬼灭之刃,"Anime, Beauty, Headshot, IP, 可在挖掘, 整活",AI Images,,,,,,亦诚 (https://www.notion.so/15d3f81ff51e80c097f4e34262c0e56a?pvs=21),1753266632 (https://www.notion.so/1753266632-2393f81ff51e8040b847c0e56d82fc33?pvs=21),自动化测试集完成,
Vintage Line Redraw~🖋️,,,1753112657,public,,图生图,,one thought,,,,,,all_art_material,,2025/07/24,Bobo,https://app.myshell.ai/chat/1753112657,,蓝色素描滤镜,"Beauty, Headshot, 可在挖掘, 整活",Photo Filters,,,,,,一念 (https://www.notion.so/2383f81ff51e8006860de74bd971f9d5?pvs=21),1753112657 (https://www.notion.so/1753112657-23a3f81ff51e805b9738dc0f61bc1fd2?pvs=21),自动化测试集完成,
Wanted of ONE PIECE,,,1753356833,public,,图生图,,tun,,,,,YES,portrait_style_cosplay,,2025/07/24,Bobo,https://app.myshell.ai/chat/1753356833,,海贼王通缉令,"Anime, Beauty, Headshot, IP, 可在挖掘, 整活",AI Images,,,,,,tun (https://www.notion.so/tun-2333f81ff51e803e886ce65fe0e666ac?pvs=21),1753356833 (https://www.notion.so/1753356833-23a3f81ff51e800e89bedfaf1d804809?pvs=21),自动化测试集完成,
